timestamp,code,volume_in,volume_out
2026-02-07 10:55:00,OO00-00,158057775,318230507
2026-02-07 10:55:00,PP00-00,233770328,998365547
2026-02-07 10:55:00,QQ00-00,336568807,549374861
2026-02-07 10:55:00,RR00-00,145222221,375108271
2026-02-07 10:55:00,SS00-00,356561693,347566832
2026-02-07 10:55:00,TT00-00,408547861,927728394
2026-02-07 10:55:00,UU00-00,89907181,316341107
2026-02-07 10:55:00,VV00-00,153209488,459325466
2026-02-07 10:55:00,WW00-00,50232767,116967858
2026-02-07 10:55:00,XX00-00,221106077,256417836
2026-02-07 10:55:00,YY00-00,100831362,881103275
2026-02-07 10:55:00,ZZ00-00,46168968,234839448
2026-02-07 11:00:00,AA00-00,285538609,463229593
2026-02-07 11:00:00,BB00-00,934729726,831833661
2026-02-07 11:00:00,CC00-00,31282799,88411831
2026-02-07 11:00:00,DD00-00,646461052,443533427
2026-02-07 11:00:00,EE00-00,154756986,385143509
2026-02-07 11:00:00,FF00-00,1026129960,210043564
2026-02-07 11:00:00,GG00-00,351777463,316497342
2026-02-07 11:00:00,HH00-00,96208611,113628628
2026-02-07 11:00:00,II00-00,682099990,657950685
2026-02-07 11:00:00,JJ00-00,136887236,359726708
2026-02-07 11:00:00,KK00-00,623517677,794796148
2026-02-07 11:00:00,LL00-00,12500000,98305277
2026-02-07 11:00:00,MM00-00,110651101,208828262
2026-02-07 11:00:00,NN00-00,101527733,674153078
2026-02-07 11:00:00,OO00-00,166254572,292440260
2026-02-07 11:00:00,PP00-00,228513489,944361950
2026-02-07 11:00:00,QQ00-00,308060143,572375319
2026-02-07 11:00:00,RR00-00,149603988,363940737
2026-02-07 11:00:00,SS00-00,384069115,359278046
2026-02-07 11:00:00,TT00-00,423925670,983537654
2026-02-07 11:00:00,UU00-00,81968537,288906461
2026-02-07 11:00:00,VV00-00,166789190,422703984
2026-02-07 11:00:00,WW00-00,51017303,112698552
2026-02-07 11:00:00,XX00-00,210648967,260467517
2026-02-07 11:00:00,YY00-00,103218084,922746125
2026-02-07 11:00:00,ZZ00-00,50204283,249890111
2026-02-07 11:05:00,AA00-00,306721166,440168036
2026-02-07 11:05:00,BB00-00,892305827,765106145
2026-02-07 11:05:00,CC00-00,31946321,93355164
2026-02-07 11:05:00,DD00-00,605610170,475827057
2026-02-07 11:05:00,EE00-00,145726216,386103895
2026-02-07 11:05:00,FF00-00,1121188807,213500193
2026-02-07 11:05:00,GG00-00,374712908,334371649
2026-02-07 11:05:00,HH00-00,100906675,104825215
2026-02-07 11:05:00,II00-00,669158193,598858712
2026-02-07 11:05:00,JJ00-00,135355999,352036618
2026-02-07 11:05:00,KK00-00,683361777,828544975
2026-02-07 11:05:00,LL00-00,12500000,91182660
2026-02-07 11:05:00,MM00-00,121604395,218031309
2026-02-07 11:05:00,NN00-00,92234350,626182166
2026-02-07 11:05:00,OO00-00,171965272,278345180
2026-02-07 11:05:00,PP00-00,210183855,872246844
2026-02-07 11:05:00,QQ00-00,336004797,613330402
2026-02-07 11:05:00,RR00-00,155018140,373047795
2026-02-07 11:05:00,SS00-00,388290169,367191750
2026-02-07 11:05:00,TT00-00,387752556,988933759
2026-02-07 11:05:00,UU00-00,78891416,273220252
2026-02-07 11:05:00,VV00-00,171536107,391343812
2026-02-07 11:05:00,WW00-00,54963048,121894952
2026-02-07 11:05:00,XX00-00,202373732,243428637
2026-02-07 11:05:00,YY00-00,113023131,953359341
2026-02-07 11:05:00,ZZ00-00,51066044,239909884
2026-02-07 11:10:00,AA00-00,294569938,431148956
2026-02-07 11:10:00,BB00-00,808274892,729304049
2026-02-07 11:10:00,CC00-00,31958885,85800388
2026-02-07 11:10:00,DD00-00,613602970,430494229
2026-02-07 11:10:00,EE00-00,160264705,420411684
2026-02-07 11:10:00,FF00-00,1186891098,198351762
2026-02-07 11:10:00,GG00-00,338969893,332535680
2026-02-07 11:10:00,HH00-00,95763099,97775315
2026-02-07 11:10:00,II00-00,692194334,606247909
2026-02-07 11:10:00,JJ00-00,127675085,383148389
2026-02-07 11:10:00,KK00-00,738384025,856770048
2026-02-07 11:10:00,LL00-00,13345012,92741948
2026-02-07 11:10:00,MM00-00,133373993,206537463
2026-02-07 11:10:00,NN00-00,100731476,626464211
2026-02-07 11:10:00,OO00-00,169341948,261313248
2026-02-07 11:10:00,PP00-00,190004804,929693619
2026-02-07 11:10:00,QQ00-00,354099529,670486747
2026-02-07 11:10:00,RR00-00,164451715,381432086
2026-02-07 11:10:00,SS00-00,379218165,362874817
2026-02-07 11:10:00,TT00-00,413120276,1045763831
2026-02-07 11:10:00,UU00-00,72675459,246028301
2026-02-07 11:10:00,VV00-00,167275077,407844902
2026-02-07 11:10:00,WW00-00,54053879,116041328
2026-02-07 11:10:00,XX00-00,188551097,240630725
2026-02-07 11:10:00,YY00-00,102373040,1037026622
2026-02-07 11:10:00,ZZ00-00,45975024,220396833
2026-02-07 11:15:00,AA00-00,295397660,450975512
2026-02-07 11:15:00,BB00-00,828193032,780444880
2026-02-07 11:15:00,CC00-00,30123961,93520683
2026-02-07 11:15:00,DD00-00,618096158,414726673
2026-02-07 11:15:00,EE00-00,158741996,383101674
2026-02-07 11:15:00,FF00-00,1128844972,202548278
2026-02-07 11:15:00,GG00-00,336096581,362469166
2026-02-07 11:15:00,HH00-00,91861116,93151376
2026-02-07 11:15:00,II00-00,760153818,553172365
2026-02-07 11:15:00,JJ00-00,125946317,346378262
2026-02-07 11:15:00,KK00-00,791312132,847889725
2026-02-07 11:15:00,LL00-00,14345536,88045146
2026-02-07 11:15:00,MM00-00,144686575,220012513
2026-02-07 11:15:00,NN00-00,97255734,658315058
2026-02-07 11:15:00,OO00-00,184893875,252538475
2026-02-07 11:15:00,PP00-00,171155876,877908784
2026-02-07 11:15:00,QQ00-00,368487348,649412019
2026-02-07 11:15:00,RR00-00,148537238,415528474
2026-02-07 11:15:00,SS00-00,343489145,391776216
2026-02-07 11:15:00,TT00-00,388281249,1090448526
2026-02-07 11:15:00,UU00-00,69173690,238552186
2026-02-07 11:15:00,VV00-00,160619418,412571944
2026-02-07 11:15:00,WW00-00,50153338,121547472
2026-02-07 11:15:00,XX00-00,191945951,242730728
2026-02-07 11:15:00,YY00-00,112562175,1099254721
2026-02-07 11:15:00,ZZ00-00,45756385,214364841
2026-02-07 11:20:00,AA00-00,290738938,439301731
2026-02-07 11:20:00,BB00-00,786068686,719537296
2026-02-07 11:20:00,CC00-00,33045074,98890219
2026-02-07 11:20:00,DD00-00,600079894,419597676
2026-02-07 11:20:00,EE00-00,144833838,401587984
2026-02-07 11:20:00,FF00-00,1080049234,194017517
2026-02-07 11:20:00,GG00-00,321491861,356772495
2026-02-07 11:20:00,HH00-00,99843718,91876055
2026-02-07 11:20:00,II00-00,774070126,527652759
2026-02-07 11:20:00,JJ00-00,126010640,365559040
2026-02-07 11:20:00,KK00-00,790920687,836178341
2026-02-07 11:20:00,LL00-00,15510547,89440738
2026-02-07 11:20:00,MM00-00,152437775,204761247
2026-02-07 11:20:00,NN00-00,105293713,681994022
2026-02-07 11:20:00,OO00-00,166570625,237230363
2026-02-07 11:20:00,PP00-00,160479325,915426079
2026-02-07 11:20:00,QQ00-00,352304441,584493748
2026-02-07 11:20:00,RR00-00,157136472,391188395
2026-02-07 11:20:00,SS00-00,339388754,370468598
2026-02-07 11:20:00,TT00-00,367865980,1160692712
2026-02-07 11:20:00,UU00-00,63710133,215627340
2026-02-07 11:20:00,VV00-00,170968789,407712407
2026-02-07 11:20:00,WW00-00,52926713,116870080
2026-02-07 11:20:00,XX00-00,197474749,226918412
2026-02-07 11:20:00,YY00-00,109421766,1106115639
2026-02-07 11:20:00,ZZ00-00,45818591,195665802
2026-02-07 11:25:00,AA00-00,302515315,397873874
2026-02-07 11:25:00,BB00-00,766374241,754683476
2026-02-07 11:25:00,CC00-00,33249546,108063490
2026-02-07 11:25:00,DD00-00,584552451,419615576
2026-02-07 11:25:00,EE00-00,139638730,375284459
2026-02-07 11:25:00,FF00-00,991162427,179002049
2026-02-07 11:25:00,GG00-00,322690407,352950533
2026-02-07 11:25:00,HH00-00,105231099,92283983
2026-02-07 11:25:00,II00-00,830696364,533848175
2026-02-07 11:25:00,JJ00-00,124719406,371330397
2026-02-07 11:25:00,KK00-00,714370582,907474399
2026-02-07 11:25:00,LL00-00,16052688,84746656
2026-02-07 11:25:00,MM00-00,148750554,192108296
2026-02-07 11:25:00,NN00-00,99164029,626377107
2026-02-07 11:25:00,OO00-00,163134253,242135386
2026-02-07 11:25:00,PP00-00,158628069,975591729
2026-02-07 11:25:00,QQ00-00,357455478,596301714
2026-02-07 11:25:00,RR00-00,141876770,367764403
2026-02-07 11:25:00,SS00-00,358188635,406454593
2026-02-07 11:25:00,TT00-00,333356914,1244697635
2026-02-07 11:25:00,UU00-00,62160983,234287116
2026-02-07 11:25:00,VV00-00,154215973,444347289
2026-02-07 11:25:00,WW00-00,48510146,123958591
2026-02-07 11:25:00,XX00-00,202493399,241325960
2026-02-07 11:25:00,YY00-00,110799762,1195541799
2026-02-07 11:25:00,ZZ00-00,46073003,183371865
2026-02-07 11:30:00,AA00-00,308753769,374885387
2026-02-07 11:30:00,BB00-00,835081099,764621854
2026-02-07 11:30:00,CC00-00,35664163,103244952
2026-02-07 11:30:00,DD00-00,627743483,391934516
2026-02-07 11:30:00,EE00-00,130308991,389416583
2026-02-07 11:30:00,FF00-00,1066215047,163187479
2026-02-07 11:30:00,GG00-00,340685954,357536925
2026-02-07 11:30:00,HH00-00,104955152,90333273
2026-02-07 11:30:00,II00-00,829580948,501315558
2026-02-07 11:30:00,JJ00-00,118818713,356216554
2026-02-07 11:30:00,KK00-00,715335418,898991896
2026-02-07 11:30:00,LL00-00,17630316,80104842
2026-02-07 11:30:00,MM00-00,156730550,192831340
2026-02-07 11:30:00,NN00-00,89371413,585333053
2026-02-07 11:30:00,OO00-00,147466284,253646958
2026-02-07 11:30:00,PP00-00,157102102,1060840846
2026-02-07 11:30:00,QQ00-00,333572379,613371994
2026-02-07 11:30:00,RR00-00,132647196,333887684
2026-02-07 11:30:00,SS00-00,328912149,434884578
2026-02-07 11:30:00,TT00-00,355012595,1150373766
2026-02-07 11:30:00,UU00-00,67135297,227087733
2026-02-07 11:30:00,VV00-00,165758990,400008889
2026-02-07 11:30:00,WW00-00,47338733,126129469
2026-02-07 11:30:00,XX00-00,196856419,255849971
2026-02-07 11:30:00,YY00-00,103476758,1151185398
2026-02-07 11:30:00,ZZ00-00,49653047,169408994
2026-02-07 11:35:00,AA00-00,295875281,338082881
2026-02-07 11:35:00,BB00-00,871292333,700024470
2026-02-07 11:35:00,CC00-00,35717146,110238115
2026-02-07 11:35:00,DD00-00,684748850,386601112
2026-02-07 11:35:00,EE00-00,137872535,367537529
2026-02-07 11:35:00,FF00-00,991351308,155574905
2026-02-07 11:35:00,GG00-00,359944255,370393641
2026-02-07 11:35:00,HH00-00,106283686,98560782
2026-02-07 11:35:00,II00-00,880416268,517170923
2026-02-07 11:35:00,JJ00-00,107553756,377219137
2026-02-07 11:35:00,KK00-00,747641807,924771965
2026-02-07 11:35:00,LL00-00,17826194,72385163
2026-02-07 11:35:00,MM00-00,161854385,197624131
2026-02-07 11:35:00,NN00-00,96619426,550358433
2026-02-07 11:35:00,OO00-00,137363067,257304054
2026-02-07 11:35:00,PP00-00,160842454,973197697
2026-02-07 11:35:00,QQ00-00,331893208,647174142
2026-02-07 11:35:00,RR00-00,139190899,325870846
2026-02-07 11:35:00,SS00-00,296171634,468894581
2026-02-07 11:35:00,TT00-00,356275011,1237706117
2026-02-07 11:35:00,UU00-00,65049981,242602335
2026-02-07 11:35:00,VV00-00,161878889,395042227
2026-02-07 11:35:00,WW00-00,43234519,120339776
2026-02-07 11:35:00,XX00-00,177633262,264468870
2026-02-07 11:35:00,YY00-00,103356426,1114003808
2026-02-07 11:35:00,ZZ00-00,50099366,163565673
2026-02-07 11:40:00,AA00-00,267912232,319073713
2026-02-07 11:40:00,BB00-00,873642656,650859968
2026-02-07 11:40:00,CC00-00,33103428,102577476
2026-02-07 11:40:00,DD00-00,709813692,388747223
2026-02-07 11:40:00,EE00-00,138059201,392651754
2026-02-07 11:40:00,FF00-00,911048550,150177476
2026-02-07 11:40:00,GG00-00,367913104,375385518
2026-02-07 11:40:00,HH00-00,107441226,100927912
2026-02-07 11:40:00,II00-00,820072509,549702076
2026-02-07 11:40:00,JJ00-00,110723455,382085409
2026-02-07 11:40:00,KK00-00,755991506,873762637
2026-02-07 11:40:00,LL00-00,18781883,77343757
2026-02-07 11:40:00,MM00-00,163011485,201327172
2026-02-07 11:40:00,NN00-00,99994215,516528733
2026-02-07 11:40:00,OO00-00,147194489,239366372
2026-02-07 11:40:00,PP00-00,164695828,1043179623
2026-02-07 11:40:00,QQ00-00,357512255,662069315
2026-02-07 11:40:00,RR00-00,141510576,336864067
2026-02-07 11:40:00,SS00-00,273717381,515581199
2026-02-07 11:40:00,TT00-00,344585811,1250000000
2026-02-07 11:40:00,UU00-00,59528082,234754036
2026-02-07 11:40:00,VV00-00,149060929,367715188
2026-02-07 11:40:00,WW00-00,38926410,123411178
2026-02-07 11:40:00,XX00-00,194589437,248871370
2026-02-07 11:40:00,YY00-00,112051911,1026781649
2026-02-07 11:40:00,ZZ00-00,46178389,173354757
2026-02-07 11:45:00,AA00-00,283699346,312807063
2026-02-07 11:45:00,BB00-00,940581819,597787430
2026-02-07 11:45:00,CC00-00,31469360,102145860
2026-02-07 11:45:00,DD00-00,743020140,417676540
2026-02-07 11:45:00,EE00-00,131604026,424745158
2026-02-07 11:45:00,FF00-00,922889787,158856003
2026-02-07 11:45:00,GG00-00,344182453,373115312
2026-02-07 11:45:00,HH00-00,104774537,101279071
2026-02-07 11:45:00,II00-00,829396432,594983072
2026-02-07 11:45:00,JJ00-00,112242744,396721765
2026-02-07 11:45:00,KK00-00,812662187,838894870
2026-02-07 11:45:00,LL00-00,17175161,78654661
2026-02-07 11:45:00,MM00-00,156838705,184750075
2026-02-07 11:45:00,NN00-00,94003186,539131761
2026-02-07 11:45:00,OO00-00,152326815,217567624
2026-02-07 11:45:00,PP00-00,166317642,1036958309
2026-02-07 11:45:00,QQ00-00,374915380,637242366
2026-02-07 11:45:00,RR00-00,155360036,348785151
2026-02-07 11:45:00,SS00-00,281876610,532243883
2026-02-07 11:45:00,TT00-00,348059931,1250000000
2026-02-07 11:45:00,UU00-00,53943422,231034281
2026-02-07 11:45:00,VV00-00,161231124,355210449
2026-02-07 11:45:00,WW00-00,35450299,120369310
2026-02-07 11:45:00,XX00-00,185533857,263480916
2026-02-07 11:45:00,YY00-00,102285503,1112280104
2026-02-07 11:45:00,ZZ00-00,45068429,184278292
2026-02-07 11:50:00,AA00-00,306882137,309693054
2026-02-07 11:50:00,BB00-00,965318516,583035471
2026-02-07 11:50:00,CC00-00,33535082,105718877
2026-02-07 11:50:00,DD00-00,784610076,440193717
2026-02-07 11:50:00,EE00-00,143664296,415273263
2026-02-07 11:50:00,FF00-00,929416770,161121061
2026-02-07 11:50:00,GG00-00,361638155,368840766
2026-02-07 11:50:00,HH00-00,97666266,97900834
2026-02-07 11:50:00,II00-00,897570922,583596778
2026-02-07 11:50:00,JJ00-00,123073482,361753672
2026-02-07 11:50:00,KK00-00,800018290,840601378
2026-02-07 11:50:00,LL00-00,15482422,70809192
2026-02-07 11:50:00,MM00-00,143902025,191440397
2026-02-07 11:50:00,NN00-00,89141681,508169577
2026-02-07 11:50:00,OO00-00,142172344,206985429
2026-02-07 11:50:00,PP00-00,175918171,1030272256
2026-02-07 11:50:00,QQ00-00,407728215,688889297
2026-02-07 11:50:00,RR00-00,154234991,329595737
2026-02-07 11:50:00,SS00-00,292587343,491808703
2026-02-07 11:50:00,TT00-00,317016100,1176835068
2026-02-07 11:50:00,UU00-00,58622579,216636829
2026-02-07 11:50:00,VV00-00,153785670,342065363
2026-02-07 11:50:00,WW00-00,36333789,132064384
2026-02-07 11:50:00,XX00-00,177698478,270046302
2026-02-07 11:50:00,YY00-00,97560289,1018833145
2026-02-07 11:50:00,ZZ00-00,48486164,171316638
2026-02-07 11:55:00,AA00-00,335914594,314576721
2026-02-07 11:55:00,BB00-00,930589445,541187814
2026-02-07 11:55:00,CC00-00,36775331,115425464
2026-02-07 11:55:00,DD00-00,836756436,406064084
2026-02-07 11:55:00,EE00-00,149672715,374513240
2026-02-07 11:55:00,FF00-00,886449433,157992013
2026-02-07 11:55:00,GG00-00,376405283,350149836
2026-02-07 11:55:00,HH00-00,99783390,101079117
2026-02-07 11:55:00,II00-00,864820670,620709956
2026-02-07 11:55:00,JJ00-00,129389183,368542710
2026-02-07 11:55:00,KK00-00,820259865,782094397
2026-02-07 11:55:00,LL00-00,15367860,77489400
2026-02-07 11:55:00,MM00-00,153883872,195256459
2026-02-07 11:55:00,NN00-00,88595666,523034543
2026-02-07 11:55:00,OO00-00,132233954,192626482
2026-02-07 11:55:00,PP00-00,189983208,1122890427
2026-02-07 11:55:00,QQ00-00,371147222,689192630
2026-02-07 11:55:00,RR00-00,139059057,299980401
2026-02-07 11:55:00,SS00-00,285245590,477640534
2026-02-07 11:55:00,TT00-00,309363405,1136415616
2026-02-07 11:55:00,UU00-00,57833290,224222630
2026-02-07 11:55:00,VV00-00,159528700,349384938
2026-02-07 11:55:00,WW00-00,37657485,134670523
2026-02-07 11:55:00,XX00-00,187406953,246449346
2026-02-07 11:55:00,YY00-00,89491390,1067398320
2026-02-07 11:55:00,ZZ00-00,51997169,161912088
2026-02-07 12:00:00,AA00-00,342328070,303097910
2026-02-07 12:00:00,BB00-00,928210489,489417405
2026-02-07 12:00:00,CC00-00,34179624,116377656
2026-02-07 12:00:00,DD00-00,849294478,375736489
2026-02-07 12:00:00,EE00-00,149991127,340752892
2026-02-07 12:00:00,FF00-00,863630965,147542509
2026-02-07 12:00:00,GG00-00,366856559,344632763
2026-02-07 12:00:00,HH00-00,105756417,108487719
2026-02-07 12:00:00,II00-00,787568258,631967257
2026-02-07 12:00:00,JJ00-00,119251176,354480763
2026-02-07 12:00:00,KK00-00,833406352,827172754
2026-02-07 12:00:00,LL00-00,15483654,75048269
2026-02-07 12:00:00,MM00-00,156328724,178087564
2026-02-07 12:00:00,NN00-00,87580189,527434667
2026-02-07 12:00:00,OO00-00,139395607,183719847
2026-02-07 12:00:00,PP00-00,188322419,1192292595
2026-02-07 12:00:00,QQ00-00,352731912,644586803
2026-02-07 12:00:00,RR00-00,148240469,309960314
2026-02-07 12:00:00,SS00-00,280551586,500352015
2026-02-07 12:00:00,TT00-00,334674061,1215916120
2026-02-07 12:00:00,UU00-00,60375679,214050037
2026-02-07 12:00:00,VV00-00,147000359,338822828
2026-02-07 12:00:00,WW00-00,36069416,123899166
2026-02-07 12:00:00,XX00-00,204845769,269540911
2026-02-07 12:00:00,YY00-00,82361361,962677591
2026-02-07 12:00:00,ZZ00-00,51397572,169671412
2026-02-07 12:05:00,AA00-00,359195813,282467274
2026-02-07 12:05:00,BB00-00,915281877,500486859
2026-02-07 12:05:00,CC00-00,32238250,116210530
2026-02-07 12:05:00,DD00-00,870799783,376178888
2026-02-07 12:05:00,EE00-00,158751067,345122632
2026-02-07 12:05:00,FF00-00,795407561,135548299
2026-02-07 12:05:00,GG00-00,371567055,312199068
2026-02-07 12:05:00,HH00-00,102632398,108854684
2026-02-07 12:05:00,II00-00,833968427,658232887
2026-02-07 12:05:00,JJ00-00,115665423,374085231
2026-02-07 12:05:00,KK00-00,779835231,834295900
2026-02-07 12:05:00,LL00-00,15742119,81377289
2026-02-07 12:05:00,MM00-00,162889714,186701806
2026-02-07 12:05:00,NN00-00,92711223,523829146
2026-02-07 12:05:00,OO00-00,128543633,195817278
2026-02-07 12:05:00,PP00-00,180189102,1210398475
2026-02-07 12:05:00,QQ00-00,321011684,589893987
2026-02-07 12:05:00,RR00-00,144927377,320388022
2026-02-07 12:05:00,SS00-00,263522819,484165907
2026-02-07 12:05:00,TT00-00,364318794,1098483320
2026-02-07 12:05:00,UU00-00,59858790,213179129
2026-02-07 12:05:00,VV00-00,135917161,347432513
2026-02-07 12:05:00,WW00-00,33141851,123032704
2026-02-07 12:05:00,XX00-00,191356759,246464244
2026-02-07 12:05:00,YY00-00,90216030,971851558
2026-02-07 12:05:00,ZZ00-00,56475144,157921847
2026-02-07 12:10:00,AA00-00,348895781,295577922
2026-02-07 12:10:00,BB00-00,871841363,481920336
2026-02-07 12:10:00,CC00-00,32580532,115426452
2026-02-07 12:10:00,DD00-00,796018349,345384201
2026-02-07 12:10:00,EE00-00,162212812,346975993
2026-02-07 12:10:00,FF00-00,847781685,146823719
2026-02-07 12:10:00,GG00-00,374716684,324241291
2026-02-07 12:10:00,HH00-00,95559312,115214630
2026-02-07 12:10:00,II00-00,796604943,650712698
2026-02-07 12:10:00,JJ00-00,111621068,342885017
2026-02-07 12:10:00,KK00-00,834382315,853587102
2026-02-07 12:10:00,LL00-00,14868443,85452553
2026-02-07 12:10:00,MM00-00,173468467,176900683
2026-02-07 12:10:00,NN00-00,97134741,471647467
2026-02-07 12:10:00,OO00-00,129340506,184679378
2026-02-07 12:10:00,PP00-00,176945582,1181797041
2026-02-07 12:10:00,QQ00-00,329898019,592816211
2026-02-07 12:10:00,RR00-00,152632376,324766972
2026-02-07 12:10:00,SS00-00,271948261,530524884
2026-02-07 12:10:00,TT00-00,368803640,1147702826
2026-02-07 12:10:00,UU00-00,59065279,212928430
2026-02-07 12:10:00,VV00-00,132905581,328127282
2026-02-07 12:10:00,WW00-00,35305146,128335726
2026-02-07 12:10:00,XX00-00,177925937,245655778
2026-02-07 12:10:00,YY00-00,91939566,1023359059
2026-02-07 12:10:00,ZZ00-00,51052960,162569052
2026-02-07 12:15:00,AA00-00,368709863,286167419
2026-02-07 12:15:00,BB00-00,936462926,487525540
2026-02-07 12:15:00,CC00-00,29723340,119211460
2026-02-07 12:15:00,DD00-00,724369426,321514167
2026-02-07 12:15:00,EE00-00,161237577,350381690
2026-02-07 12:15:00,FF00-00,890274831,160289793
2026-02-07 12:15:00,GG00-00,398891332,306601177
2026-02-07 12:15:00,HH00-00,90948603,123606784
2026-02-07 12:15:00,II00-00,811151037,604974075
2026-02-07 12:15:00,JJ00-00,101651134,335888652
2026-02-07 12:15:00,KK00-00,871467738,817916494
2026-02-07 12:15:00,LL00-00,14168449,83344725
2026-02-07 12:15:00,MM00-00,158958566,166620275
2026-02-07 12:15:00,NN00-00,98087009,460348911
2026-02-07 12:15:00,OO00-00,133396569,197490792
2026-02-07 12:15:00,PP00-00,162217887,1098536388
2026-02-07 12:15:00,QQ00-00,317247641,580679399
2026-02-07 12:15:00,RR00-00,152571264,320443577
2026-02-07 12:15:00,SS00-00,282588008,579777311
2026-02-07 12:15:00,TT00-00,379969075,1250000000
2026-02-07 12:15:00,UU00-00,59078682,224718620
2026-02-07 12:15:00,VV00-00,137557297,309076243
2026-02-07 12:15:00,WW00-00,37000508,128458889
2026-02-07 12:15:00,XX00-00,168843573,252852683
2026-02-07 12:15:00,YY00-00,91797769,1074381959
2026-02-07 12:15:00,ZZ00-00,52695392,148231440
2026-02-07 12:20:00,AA00-00,399895141,298210494
2026-02-07 12:20:00,BB00-00,923106072,517231251
2026-02-07 12:20:00,CC00-00,31944207,111170240
2026-02-07 12:20:00,DD00-00,707757865,299023208
2026-02-07 12:20:00,EE00-00,164799804,381983061
2026-02-07 12:20:00,FF00-00,827465428,170634275
2026-02-07 12:20:00,GG00-00,413184341,328638921
2026-02-07 12:20:00,HH00-00,97902526,122062275
2026-02-07 12:20:00,II00-00,746987752,564079087
2026-02-07 12:20:00,JJ00-00,102781602,323194965
2026-02-07 12:20:00,KK00-00,896130894,826384862
2026-02-07 12:20:00,LL00-00,15296602,78510349
2026-02-07 12:20:00,MM00-00,173090567,181799772
2026-02-07 12:20:00,NN00-00,99523025,488635453
2026-02-07 12:20:00,OO00-00,146140690,211036817
2026-02-07 12:20:00,PP00-00,173640712,1057766273
2026-02-07 12:20:00,QQ00-00,339885138,593140282
2026-02-07 12:20:00,RR00-00,161898474,308535825
2026-02-07 12:20:00,SS00-00,268173489,538370351
2026-02-07 12:20:00,TT00-00,369412183,1192441070
2026-02-07 12:20:00,UU00-00,55889072,211549015
2026-02-07 12:20:00,VV00-00,128735535,308659042
2026-02-07 12:20:00,WW00-00,35905428,119556478
2026-02-07 12:20:00,XX00-00,175278783,260830051
2026-02-07 12:20:00,YY00-00,87953990,1151691175
2026-02-07 12:20:00,ZZ00-00,52799931,144803792
2026-02-07 12:25:00,AA00-00,361892521,314819331
2026-02-07 12:25:00,BB00-00,848764941,563851958
2026-02-07 12:25:00,CC00-00,29697579,115481183
2026-02-07 12:25:00,DD00-00,745608895,285151716
2026-02-07 12:25:00,EE00-00,172738846,365704882
2026-02-07 12:25:00,FF00-00,745282021,172993499
2026-02-07 12:25:00,GG00-00,376026827,305485901
2026-02-07 12:25:00,HH00-00,97111713,130800390
2026-02-07 12:25:00,II00-00,706248596,616603078
2026-02-07 12:25:00,JJ00-00,97551964,325646834
2026-02-07 12:25:00,KK00-00,824960432,843638737
2026-02-07 12:25:00,LL00-00,15041815,75909485
2026-02-07 12:25:00,MM00-00,160453441,197601566
2026-02-07 12:25:00,NN00-00,100637584,524752550
2026-02-07 12:25:00,OO00-00,134259034,223234231
2026-02-07 12:25:00,PP00-00,181730872,1112333018
2026-02-07 12:25:00,QQ00-00,336536743,563682903
2026-02-07 12:25:00,RR00-00,175096260,335914625
2026-02-07 12:25:00,SS00-00,282746581,560284009
2026-02-07 12:25:00,TT00-00,343598326,1146263619
2026-02-07 12:25:00,UU00-00,53260913,190613026
2026-02-07 12:25:00,VV00-00,136454657,325476859
2026-02-07 12:25:00,WW00-00,38540158,121952709
2026-02-07 12:25:00,XX00-00,182841862,280855658
2026-02-07 12:25:00,YY00-00,93516525,1055690359
2026-02-07 12:25:00,ZZ00-00,51262912,153770946
2026-02-07 12:30:00,AA00-00,384063464,291606374
2026-02-07 12:30:00,BB00-00,842036576,517501529
2026-02-07 12:30:00,CC00-00,28603565,110864580
2026-02-07 12:30:00,DD00-00,806650998,289680472
2026-02-07 12:30:00,EE00-00,176108794,368673860
2026-02-07 12:30:00,FF00-00,794410960,180125361
2026-02-07 12:30:00,GG00-00,373923903,288057432
2026-02-07 12:30:00,HH00-00,106751443,123081507
2026-02-07 12:30:00,II00-00,766193226,622901031
2026-02-07 12:30:00,JJ00-00,87861144,299026887
2026-02-07 12:30:00,KK00-00,759045301,899018936
2026-02-07 12:30:00,LL00-00,13627128,77539291
2026-02-07 12:30:00,MM00-00,174552051,212921452
2026-02-07 12:30:00,NN00-00,104453855,495549902
2026-02-07 12:30:00,OO00-00,126645376,217776885
2026-02-07 12:30:00,PP00-00,165386031,1175382397
2026-02-07 12:30:00,QQ00-00,361942195,549210159
2026-02-07 12:30:00,RR00-00,178895729,341999513
2026-02-07 12:30:00,SS00-00,259286081,609560337
2026-02-07 12:30:00,TT00-00,371412776,1250000000
2026-02-07 12:30:00,UU00-00,52654235,206639762
2026-02-07 12:30:00,VV00-00,144399271,322707937
2026-02-07 12:30:00,WW00-00,41889902,129599335
2026-02-07 12:30:00,XX00-00,199708117,303152764
2026-02-07 12:30:00,YY00-00,100810075,1131824308
2026-02-07 12:30:00,ZZ00-00,49010751,156103638
2026-02-07 12:35:00,AA00-00,391138622,282002982
2026-02-07 12:35:00,BB00-00,785216399,495127594
2026-02-07 12:35:00,CC00-00,28110346,115732229
2026-02-07 12:35:00,DD00-00,835284193,278340541
2026-02-07 12:35:00,EE00-00,187527096,398811557
2026-02-07 12:35:00,FF00-00,788029197,174378185
2026-02-07 12:35:00,GG00-00,381965823,307502995
