タイムスタンプ,回線番号,下りのトラヒック量(Byte),上りのトラヒック量(Byte),下りの廃棄量(Packets),下りの廃棄量(Byte)
2026-02-07 12:35:00,ZZ00-00,164676429,267103872,0,0
2026-02-07 12:40:00,AA00-00,116292211,570376168,9124,13686174
2026-02-07 12:40:00,BB00-00,747880914,73451156,0,0
2026-02-07 12:40:00,CC00-00,71596011,653432263,0,0
2026-02-07 12:40:00,DD00-00,146992794,362194011,0,0
2026-02-07 12:40:00,EE00-00,146093662,103320653,0,0
2026-02-07 12:40:00,FF00-00,102830149,96812859,0,0
2026-02-07 12:40:00,GG00-00,78526519,343928496,8037,12056742
2026-02-07 12:40:00,HH00-00,240447882,152334853,0,0
2026-02-07 12:40:00,II00-00,191103729,18776846,0,0
2026-02-07 12:40:00,JJ00-00,475281387,125445207,0,0
2026-02-07 12:40:00,KK00-00,1250000000,189012546,0,0
2026-02-07 12:40:00,LL00-00,728248697,698287306,0,0
2026-02-07 12:40:00,MM00-00,142946434,208396316,0,0
2026-02-07 12:40:00,NN00-00,151380993,27114142,0,0
2026-02-07 12:40:00,OO00-00,350151221,400345012,42620,63930358
2026-02-07 12:40:00,PP00-00,157493248,79934408,0,0
2026-02-07 12:40:00,QQ00-00,103278779,169282854,0,0
2026-02-07 12:40:00,RR00-00,116520825,237335956,0,0
2026-02-07 12:40:00,SS00-00,419200216,249806527,0,0
2026-02-07 12:40:00,TT00-00,434902097,89134184,36069,54104112
2026-02-07 12:40:00,UU00-00,85878300,424719879,0,0
2026-02-07 12:40:00,VV00-00,897535162,109284931,0,0
2026-02-07 12:40:00,WW00-00,332985979,121405027,0,0
2026-02-07 12:40:00,XX00-00,869002036,113478461,81509,122264417
2026-02-07 12:40:00,YY00-00,591682187,893996555,43009,64513707
2026-02-07 12:40:00,ZZ00-00,151455850,252683219,0,0
2026-02-07 12:45:00,AA00-00,118279947,595761168,0,0
2026-02-07 12:45:00,BB00-00,745250683,67928439,0,0
2026-02-07 12:45:00,CC00-00,71889432,708351298,0,0
2026-02-07 12:45:00,DD00-00,133180058,345277582,0,0
2026-02-07 12:45:00,EE00-00,160505553,93983267,21037,31555844
2026-02-07 12:45:00,FF00-00,109335197,92212139,0,0
2026-02-07 12:45:00,GG00-00,73680278,349536082,0,0
2026-02-07 12:45:00,HH00-00,258440982,150302104,0,0
2026-02-07 12:45:00,II00-00,172165545,18060832,0,0
2026-02-07 12:45:00,JJ00-00,438689593,133088936,0,0
2026-02-07 12:45:00,KK00-00,1250000000,185656261,0,0
2026-02-07 12:45:00,LL00-00,739694229,713928708,0,0
2026-02-07 12:45:00,MM00-00,150441399,209344239,13641,20462165
2026-02-07 12:45:00,NN00-00,155893914,26964291,0,0
2026-02-07 12:45:00,OO00-00,360802047,393013713,0,0
2026-02-07 12:45:00,PP00-00,164811853,83924255,0,0
2026-02-07 12:45:00,QQ00-00,109490208,177954154,10743,16114756
2026-02-07 12:45:00,RR00-00,121587557,223742289,0,0
2026-02-07 12:45:00,SS00-00,396928547,270377248,0,0
2026-02-07 12:45:00,TT00-00,437971508,87460720,0,0
2026-02-07 12:45:00,UU00-00,82047706,404694626,9138,13708292
2026-02-07 12:45:00,VV00-00,930174670,100633074,0,0
2026-02-07 12:45:00,WW00-00,311031348,120775398,0,0
2026-02-07 12:45:00,XX00-00,921547528,117136052,0,0
2026-02-07 12:45:00,YY00-00,644056545,954694544,0,0
2026-02-07 12:45:00,ZZ00-00,144963781,231122300,0,0
2026-02-07 12:50:00,AA00-00,118901210,558870775,0,0
2026-02-07 12:50:00,BB00-00,789735530,71431226,64874,97311682
2026-02-07 12:50:00,CC00-00,67277275,658694250,8048,12072228
2026-02-07 12:50:00,DD00-00,125145837,375219256,0,0
2026-02-07 12:50:00,EE00-00,165641318,100073727,0,0
2026-02-07 12:50:00,FF00-00,107722054,90335307,0,0
2026-02-07 12:50:00,GG00-00,74408903,352123802,0,0
2026-02-07 12:50:00,HH00-00,258045176,148748408,21047,31571073
2026-02-07 12:50:00,II00-00,169854545,18915702,0,0
2026-02-07 12:50:00,JJ00-00,426326019,142175905,0,0
2026-02-07 12:50:00,KK00-00,1202663629,192497949,0,0
2026-02-07 12:50:00,LL00-00,754276809,721822348,0,0
2026-02-07 12:50:00,MM00-00,136047785,205485002,0,0
2026-02-07 12:50:00,NN00-00,163421852,28410856,0,0
2026-02-07 12:50:00,OO00-00,373287079,386176991,0,0
2026-02-07 12:50:00,PP00-00,178334309,91849197,0,0
2026-02-07 12:50:00,QQ00-00,101046502,164913003,12189,18284925
2026-02-07 12:50:00,RR00-00,133605866,243902013,0,0
2026-02-07 12:50:00,SS00-00,362364439,273953248,0,0
2026-02-07 12:50:00,TT00-00,449835848,88990824,38480,57720371
2026-02-07 12:50:00,UU00-00,78704552,381149403,0,0
2026-02-07 12:50:00,VV00-00,948915467,104999848,0,0
2026-02-07 12:50:00,WW00-00,284508718,129904644,0,0
2026-02-07 12:50:00,XX00-00,1000224218,110768858,0,0
2026-02-07 12:50:00,YY00-00,585777947,964754400,0,0
2026-02-07 12:50:00,ZZ00-00,141148959,214907337,0,0
2026-02-07 12:55:00,AA00-00,118274020,556314771,0,0
2026-02-07 12:55:00,BB00-00,852010914,73151043,0,0
2026-02-07 12:55:00,CC00-00,70541519,625079188,8177,12265718
2026-02-07 12:55:00,DD00-00,120669275,377831148,0,0
2026-02-07 12:55:00,EE00-00,170756501,100753383,0,0
2026-02-07 12:55:00,FF00-00,113224047,94356099,0,0
2026-02-07 12:55:00,GG00-00,73990969,332602423,0,0
2026-02-07 12:55:00,HH00-00,235707236,157696512,0,0
2026-02-07 12:55:00,II00-00,168498370,19959533,0,0
2026-02-07 12:55:00,JJ00-00,448476087,144927886,0,0
2026-02-07 12:55:00,KK00-00,1126141566,203296325,0,0
2026-02-07 12:55:00,LL00-00,707970263,782206569,0,0
2026-02-07 12:55:00,MM00-00,131610069,220919291,0,0
2026-02-07 12:55:00,NN00-00,171156644,27525194,0,0
2026-02-07 12:55:00,OO00-00,376496917,361852015,0,0
2026-02-07 12:55:00,PP00-00,178639069,96771303,0,0
2026-02-07 12:55:00,QQ00-00,104036152,153449114,10381,15571857
2026-02-07 12:55:00,RR00-00,146047843,252937831,0,0
2026-02-07 12:55:00,SS00-00,380766212,255385694,0,0
2026-02-07 12:55:00,TT00-00,414467542,81244092,0,0
2026-02-07 12:55:00,UU00-00,80514573,353365964,0,0
2026-02-07 12:55:00,VV00-00,927592236,99674673,0,0
2026-02-07 12:55:00,WW00-00,264297951,130487279,0,0
2026-02-07 12:55:00,XX00-00,1072057732,110277086,0,0
2026-02-07 12:55:00,YY00-00,528483902,900872087,0,0
2026-02-07 12:55:00,ZZ00-00,135351617,196355201,0,0
2026-02-07 13:00:00,AA00-00,112778619,567955966,0,0
2026-02-07 13:00:00,BB00-00,891318184,78112921,0,0
2026-02-07 13:00:00,CC00-00,70320195,628699357,0,0
2026-02-07 13:00:00,DD00-00,108667201,342452943,0,0
2026-02-07 13:00:00,EE00-00,155530480,101686726,0,0
2026-02-07 13:00:00,FF00-00,120760998,93942524,0,0
2026-02-07 13:00:00,GG00-00,73976295,345550632,0,0
2026-02-07 13:00:00,HH00-00,241756168,154528152,0,0
2026-02-07 13:00:00,II00-00,184583204,18542421,0,0
2026-02-07 13:00:00,JJ00-00,444461363,154087612,0,0
2026-02-07 13:00:00,KK00-00,1101668353,203204432,122037,183055712
2026-02-07 13:00:00,LL00-00,709806172,830851347,0,0
2026-02-07 13:00:00,MM00-00,141330371,234331983,0,0
2026-02-07 13:00:00,NN00-00,173968290,29919313,0,0
2026-02-07 13:00:00,OO00-00,379403201,389040068,0,0
2026-02-07 13:00:00,PP00-00,162453345,104464443,0,0
2026-02-07 13:00:00,QQ00-00,107435478,142656443,0,0
2026-02-07 13:00:00,RR00-00,136798825,230921425,0,0
2026-02-07 13:00:00,SS00-00,417588178,244220501,0,0
2026-02-07 13:00:00,TT00-00,393643959,84025013,0,0
2026-02-07 13:00:00,UU00-00,76979378,340422133,0,0
2026-02-07 13:00:00,VV00-00,835945776,92331943,105797,158696515
2026-02-07 13:00:00,WW00-00,284143718,123258725,0,0
2026-02-07 13:00:00,XX00-00,981847722,103282402,127200,190800765
2026-02-07 13:00:00,YY00-00,531613129,941996041,0,0
2026-02-07 13:00:00,ZZ00-00,134060639,209309974,0,0
2026-02-07 13:05:00,AA00-00,119295618,586749590,0,0
2026-02-07 13:05:00,BB00-00,880217291,76538597,0,0
2026-02-07 13:05:00,CC00-00,76651461,594225676,0,0
2026-02-07 13:05:00,DD00-00,98051562,311225607,0,0
2026-02-07 13:05:00,EE00-00,165978424,110266422,0,0
2026-02-07 13:05:00,FF00-00,110496788,100248975,0,0
2026-02-07 13:05:00,GG00-00,80101703,379164265,0,0
2026-02-07 13:05:00,HH00-00,237056273,145334876,0,0
2026-02-07 13:05:00,II00-00,182205955,18681345,18940,28410756
2026-02-07 13:05:00,JJ00-00,444299810,159574697,0,0
2026-02-07 13:05:00,KK00-00,1186215064,212951162,0,0
2026-02-07 13:05:00,LL00-00,644637271,834206257,73005,109507742
2026-02-07 13:05:00,MM00-00,136410078,242261979,16731,25097166
2026-02-07 13:05:00,NN00-00,162716845,30893976,14393,21589552
2026-02-07 13:05:00,OO00-00,357261752,406874643,0,0
2026-02-07 13:05:00,PP00-00,153912956,109536600,0,0
2026-02-07 13:05:00,QQ00-00,100165082,141575916,11379,17069148
2026-02-07 13:05:00,RR00-00,130570066,251190926,0,0
2026-02-07 13:05:00,SS00-00,383672584,267979527,0,0
2026-02-07 13:05:00,TT00-00,399392896,78878428,0,0
2026-02-07 13:05:00,UU00-00,71721564,351854651,0,0
2026-02-07 13:05:00,VV00-00,801167168,92783298,0,0
2026-02-07 13:05:00,WW00-00,311569107,130638628,0,0
2026-02-07 13:05:00,XX00-00,995473532,112210756,0,0
2026-02-07 13:05:00,YY00-00,498825511,974856659,50128,75192620
2026-02-07 13:05:00,ZZ00-00,129367544,223161093,0,0
2026-02-07 13:10:00,AA00-00,120770627,572242767,0,0
2026-02-07 13:10:00,BB00-00,804180934,82136204,0,0
2026-02-07 13:10:00,CC00-00,80226858,537302523,0,0
2026-02-07 13:10:00,DD00-00,99194152,282767360,0,0
2026-02-07 13:10:00,EE00-00,178087280,114470505,16500,24751090
2026-02-07 13:10:00,FF00-00,116119392,109399706,0,0
2026-02-07 13:10:00,GG00-00,80349592,346842231,9060,13590827
2026-02-07 13:10:00,HH00-00,237814454,135153433,0,0
2026-02-07 13:10:00,II00-00,183125443,20227158,0,0
2026-02-07 13:10:00,JJ00-00,400848656,147920038,0,0
2026-02-07 13:10:00,KK00-00,1250000000,201298981,0,0
2026-02-07 13:10:00,LL00-00,681897898,766358480,71152,106728869
2026-02-07 13:10:00,MM00-00,124607543,228743576,9626,14439571
2026-02-07 13:10:00,NN00-00,159324753,33765695,0,0
2026-02-07 13:10:00,OO00-00,389740475,395011213,0,0
2026-02-07 13:10:00,PP00-00,138536223,111610405,0,0
2026-02-07 13:10:00,QQ00-00,107101172,133153604,13397,20096078
2026-02-07 13:10:00,RR00-00,130475861,257922019,0,0
2026-02-07 13:10:00,SS00-00,388687598,241490923,0,0
2026-02-07 13:10:00,TT00-00,376680210,73621376,0,0
2026-02-07 13:10:00,UU00-00,66890760,367117872,0,0
2026-02-07 13:10:00,VV00-00,828871965,84186429,58737,88106280
2026-02-07 13:10:00,WW00-00,290522891,125973568,0,0
2026-02-07 13:10:00,XX00-00,1023617850,110382439,0,0
2026-02-07 13:10:00,YY00-00,450874723,890582544,0,0
2026-02-07 13:10:00,ZZ00-00,134621108,204616776,0,0
2026-02-07 13:15:00,AA00-00,121573314,538469822,0,0
2026-02-07 13:15:00,BB00-00,731118290,88095461,0,0
2026-02-07 13:15:00,CC00-00,81540645,570232658,10305,15458930
2026-02-07 13:15:00,DD00-00,104562427,301493177,7503,11254740
2026-02-07 13:15:00,EE00-00,162609125,110346199,0,0
2026-02-07 13:15:00,FF00-00,115524617,110526532,0,0
2026-02-07 13:15:00,GG00-00,72864029,329560935,0,0
2026-02-07 13:15:00,HH00-00,222578842,145591706,0,0
2026-02-07 13:15:00,II00-00,168931584,19487622,0,0
2026-02-07 13:15:00,JJ00-00,412004097,134898233,0,0
2026-02-07 13:15:00,KK00-00,1250000000,192629700,0,0
2026-02-07 13:15:00,LL00-00,713755088,745661021,0,0
2026-02-07 13:15:00,MM00-00,131497026,242919252,0,0
2026-02-07 13:15:00,NN00-00,158157892,33006264,12547,18821863
2026-02-07 13:15:00,OO00-00,404220976,357219542,0,0
2026-02-07 13:15:00,PP00-00,142350923,107781115,0,0
2026-02-07 13:15:00,QQ00-00,115121317,134800058,0,0
2026-02-07 13:15:00,RR00-00,122585277,249775842,10744,16116143
2026-02-07 13:15:00,SS00-00,417938718,260024284,38929,58394522
2026-02-07 13:15:00,TT00-00,360705214,69846352,0,0
2026-02-07 13:15:00,UU00-00,66582673,397760960,0,0
2026-02-07 13:15:00,VV00-00,910816889,80133432,0,0
2026-02-07 13:15:00,WW00-00,276675051,129527434,0,0
2026-02-07 13:15:00,XX00-00,1115322585,102498855,84556,126834928
2026-02-07 13:15:00,YY00-00,489193807,887403229,0,0
2026-02-07 13:15:00,ZZ00-00,140716411,190666253,15468,23202206
2026-02-07 13:20:00,AA00-00,114632267,491411975,0,0
2026-02-07 13:20:00,BB00-00,765473225,89315005,64375,96563151
2026-02-07 13:20:00,CC00-00,74770256,622699681,0,0
2026-02-07 13:20:00,DD00-00,108421242,302959353,0,0
2026-02-07 13:20:00,EE00-00,168057056,99361853,0,0
2026-02-07 13:20:00,FF00-00,123289267,101569132,0,0
2026-02-07 13:20:00,GG00-00,70283834,332901684,0,0
2026-02-07 13:20:00,HH00-00,233737190,158569807,17671,26507810
2026-02-07 13:20:00,II00-00,155537073,20621636,0,0
2026-02-07 13:20:00,JJ00-00,446409904,125694074,0,0
2026-02-07 13:20:00,KK00-00,1199981286,181559091,0,0
2026-02-07 13:20:00,LL00-00,656159197,769018704,0,0
2026-02-07 13:20:00,MM00-00,124816641,227568432,13571,20357496
2026-02-07 13:20:00,NN00-00,154928678,31712565,0,0
2026-02-07 13:20:00,OO00-00,392807503,392727377,0,0
2026-02-07 13:20:00,PP00-00,148426793,100575080,0,0
2026-02-07 13:20:00,QQ00-00,105026747,140681613,0,0
2026-02-07 13:20:00,RR00-00,123806228,251631367,0,0
2026-02-07 13:20:00,SS00-00,438576945,277521778,0,0
2026-02-07 13:20:00,TT00-00,363329861,72204733,45001,67501743
2026-02-07 13:20:00,UU00-00,60074889,364931799,0,0
2026-02-07 13:20:00,VV00-00,899524958,75729331,0,0
2026-02-07 13:20:00,WW00-00,284581083,140904649,0,0
2026-02-07 13:20:00,XX00-00,1156377545,110882662,0,0
2026-02-07 13:20:00,YY00-00,461370639,920335893,0,0
2026-02-07 13:20:00,ZZ00-00,141374709,200889549,0,0
2026-02-07 13:25:00,AA00-00,105168132,485224962,0,0
2026-02-07 13:25:00,BB00-00,826277811,84598496,0,0
2026-02-07 13:25:00,CC00-00,82148316,677750213,8534,12801366
2026-02-07 13:25:00,DD00-00,114741109,288005172,0,0
2026-02-07 13:25:00,EE00-00,172447395,92211674,0,0
2026-02-07 13:25:00,FF00-00,134570713,98084243,0,0
2026-02-07 13:25:00,GG00-00,69198480,349439029,5945,8918154
2026-02-07 13:25:00,HH00-00,225954116,165510096,0,0
2026-02-07 13:25:00,II00-00,165259208,18930184,0,0
2026-02-07 13:25:00,JJ00-00,447903375,128325853,45532,68299459
2026-02-07 13:25:00,KK00-00,1170077432,195391528,0,0
2026-02-07 13:25:00,LL00-00,647039074,786814961,0,0
2026-02-07 13:25:00,MM00-00,120044817,247704953,0,0
2026-02-07 13:25:00,NN00-00,144816247,28974270,0,0
2026-02-07 13:25:00,OO00-00,418588712,413424127,0,0
2026-02-07 13:25:00,PP00-00,135651146,103960519,0,0
2026-02-07 13:25:00,QQ00-00,106545522,151261816,10750,16125696
2026-02-07 13:25:00,RR00-00,113605481,258676906,0,0
2026-02-07 13:25:00,SS00-00,406185137,277121228,0,0
2026-02-07 13:25:00,TT00-00,352106691,78692804,0,0
2026-02-07 13:25:00,UU00-00,57071221,400825691,0,0
2026-02-07 13:25:00,VV00-00,952320830,73722155,0,0
2026-02-07 13:25:00,WW00-00,295632361,128779359,0,0
2026-02-07 13:25:00,XX00-00,1189887682,104399131,0,0
2026-02-07 13:25:00,YY00-00,487585083,916877967,34411,51617207
2026-02-07 13:25:00,ZZ00-00,152691663,189580861,14541,21812972
2026-02-07 13:30:00,AA00-00,111514037,462231915,0,0
2026-02-07 13:30:00,BB00-00,787831882,87042639,0,0
2026-02-07 13:30:00,CC00-00,84320890,653350747,0,0
2026-02-07 13:30:00,DD00-00,114997502,280980818,0,0
2026-02-07 13:30:00,EE00-00,181626687,90428170,0,0
2026-02-07 13:30:00,FF00-00,125692619,98756684,0,0
2026-02-07 13:30:00,GG00-00,68452066,340843746,0,0
2026-02-07 13:30:00,HH00-00,238427358,170692392,22586,33879969
2026-02-07 13:30:00,II00-00,171044535,17273774,0,0
2026-02-07 13:30:00,JJ00-00,435260809,132867869,0,0
2026-02-07 13:30:00,KK00-00,1211099812,198803123,99543,149315793
2026-02-07 13:30:00,LL00-00,665192961,752905370,0,0
2026-02-07 13:30:00,MM00-00,119237715,227696560,0,0
2026-02-07 13:30:00,NN00-00,141491271,31393884,13596,20394705
2026-02-07 13:30:00,OO00-00,413309250,420894833,0,0
2026-02-07 13:30:00,PP00-00,144005193,94788945,0,0
2026-02-07 13:30:00,QQ00-00,102057281,144616380,0,0
2026-02-07 13:30:00,RR00-00,109290721,281552183,0,0
2026-02-07 13:30:00,SS00-00,398064856,251774900,0,0
2026-02-07 13:30:00,TT00-00,378133019,77241545,0,0
2026-02-07 13:30:00,UU00-00,52255550,372673446,0,0
2026-02-07 13:30:00,VV00-00,1025891510,67103760,0,0
2026-02-07 13:30:00,WW00-00,267262271,135636489,0,0
2026-02-07 13:30:00,XX00-00,1234442127,95830919,0,0
2026-02-07 13:30:00,YY00-00,476954730,889538228,0,0
2026-02-07 13:30:00,ZZ00-00,161497315,206499749,0,0
2026-02-07 13:35:00,AA00-00,121586840,499768894,10767,16151246
2026-02-07 13:35:00,BB00-00,806224244,85246965,0,0
2026-02-07 13:35:00,CC00-00,82108433,637729172,6399,9598979
2026-02-07 13:35:00,DD00-00,110672083,270923527,0,0
2026-02-07 13:35:00,EE00-00,173809451,94915803,0,0
2026-02-07 13:35:00,FF00-00,117900043,91027709,0,0
2026-02-07 13:35:00,GG00-00,64413356,356777294,6670,10005555
2026-02-07 13:35:00,HH00-00,257901232,169978553,0,0
2026-02-07 13:35:00,II00-00,180581568,16483874,0,0
2026-02-07 13:35:00,JJ00-00,464194806,133410385,0,0
2026-02-07 13:35:00,KK00-00,1206789545,203118534,0,0
2026-02-07 13:35:00,LL00-00,705526181,770489523,0,0
2026-02-07 13:35:00,MM00-00,124294756,227530350,0,0
2026-02-07 13:35:00,NN00-00,145184092,30969388,0,0
2026-02-07 13:35:00,OO00-00,444924237,380241931,37806,56709325
2026-02-07 13:35:00,PP00-00,137012193,87448076,0,0
2026-02-07 13:35:00,QQ00-00,92400754,149901884,0,0
2026-02-07 13:35:00,RR00-00,105946920,282892965,0,0
2026-02-07 13:35:00,SS00-00,427464374,273189333,0,0
2026-02-07 13:35:00,TT00-00,343416329,71534678,0,0
2026-02-07 13:35:00,UU00-00,55235597,360240491,0,0
2026-02-07 13:35:00,VV00-00,1061889643,61344907,0,0
2026-02-07 13:35:00,WW00-00,273311160,140692482,0,0
2026-02-07 13:35:00,XX00-00,1250000000,99284469,0,0
2026-02-07 13:35:00,YY00-00,445979431,910753943,0,0
2026-02-07 13:35:00,ZZ00-00,159757623,217230687,0,0
2026-02-07 13:40:00,AA00-00,124666704,511827199,0,0
2026-02-07 13:40:00,BB00-00,834230813,93537278,0,0
2026-02-07 13:40:00,CC00-00,85754801,621104831,0,0
2026-02-07 13:40:00,DD00-00,103366171,286146886,0,0
2026-02-07 13:40:00,EE00-00,183282906,98804538,17472,26208668
2026-02-07 13:40:00,FF00-00,118668052,94302401,0,0
2026-02-07 13:40:00,GG00-00,58203346,384570185,0,0
2026-02-07 13:40:00,HH00-00,262596370,157070767,0,0
2026-02-07 13:40:00,II00-00,194630019,15865641,21736,32604717
2026-02-07 13:40:00,JJ00-00,508805789,137078186,0,0
2026-02-07 13:40:00,KK00-00,1175379264,185350438,0,0
2026-02-07 13:40:00,LL00-00,700026810,780977808,0,0
2026-02-07 13:40:00,MM00-00,136103949,219836972,0,0
2026-02-07 13:40:00,NN00-00,139450294,28574469,0,0
2026-02-07 13:40:00,OO00-00,481998536,414592632,0,0
2026-02-07 13:40:00,PP00-00,140436301,87609693,0,0
2026-02-07 13:40:00,QQ00-00,92106177,143614450,0,0
2026-02-07 13:40:00,RR00-00,102490353,299173856,0,0
2026-02-07 13:40:00,SS00-00,462356028,263962997,0,0
2026-02-07 13:40:00,TT00-00,358908579,66269265,44678,67018433
2026-02-07 13:40:00,UU00-00,53031025,353673113,0,0
2026-02-07 13:40:00,VV00-00,1013708255,61392953,0,0
2026-02-07 13:40:00,WW00-00,254710202,129142487,0,0
2026-02-07 13:40:00,XX00-00,1246387585,108245426,0,0
2026-02-07 13:40:00,YY00-00,449651775,839226020,43010,64515208
2026-02-07 13:40:00,ZZ00-00,156588519,206276468,0,0
2026-02-07 13:45:00,AA00-00,136325899,501430124,0,0
2026-02-07 13:45:00,BB00-00,842897407,85847730,92310,138465101
2026-02-07 13:45:00,CC00-00,86488928,643614914,0,0
2026-02-07 13:45:00,DD00-00,107801927,301830558,0,0
2026-02-07 13:45:00,EE00-00,194384835,91995853,0,0
2026-02-07 13:45:00,FF00-00,107018731,102419051,0,0
2026-02-07 13:45:00,GG00-00,60544496,347473356,0,0
2026-02-07 13:45:00,HH00-00,266633053,157547495,0,0
2026-02-07 13:45:00,II00-00,206591855,14340042,20407,30611941
2026-02-07 13:45:00,JJ00-00,494561258,130704076,0,0
2026-02-07 13:45:00,KK00-00,1211573199,182324636,0,0
2026-02-07 13:45:00,LL00-00,657844649,841688603,85192,127788063
2026-02-07 13:45:00,MM00-00,141449033,238067502,0,0
2026-02-07 13:45:00,NN00-00,125995219,30559847,0,0
2026-02-07 13:45:00,OO00-00,469831554,443092682,55706,83560156
2026-02-07 13:45:00,PP00-00,130150438,87401291,0,0
2026-02-07 13:45:00,QQ00-00,95171224,131077054,0,0
2026-02-07 13:45:00,RR00-00,97349228,300328963,0,0
2026-02-07 13:45:00,SS00-00,433940762,242775599,0,0
2026-02-07 13:45:00,TT00-00,346315582,62751975,0,0
2026-02-07 13:45:00,UU00-00,51355893,373196475,0,0
2026-02-07 13:45:00,VV00-00,1011035082,66177342,97059,145589500
2026-02-07 13:45:00,WW00-00,275312573,121293179,0,0
2026-02-07 13:45:00,XX00-00,1246994032,106677006,96289,144434629
2026-02-07 13:45:00,YY00-00,406731896,831520397,0,0
2026-02-07 13:45:00,ZZ00-00,170195026,214212816,0,0
2026-02-07 13:50:00,AA00-00,149944258,477260483,0,0
2026-02-07 13:50:00,BB00-00,842993830,88404340,0,0
2026-02-07 13:50:00,CC00-00,93552668,634888718,0,0
2026-02-07 13:50:00,DD00-00,99258604,315260451,0,0
2026-02-07 13:50:00,EE00-00,197735596,85844864,20463,30695224
2026-02-07 13:50:00,FF00-00,110357222,108673127,0,0
2026-02-07 13:50:00,GG00-00,58224396,342097687,0,0
2026-02-07 13:50:00,HH00-00,267226826,166794498,0,0
2026-02-07 13:50:00,II00-00,191631063,15583237,13976,20964080
2026-02-07 13:50:00,JJ00-00,457740343,143400068,0,0
2026-02-07 13:50:00,KK00-00,1228809021,182878973,0,0
2026-02-07 13:50:00,LL00-00,686786658,923610506,0,0
2026-02-07 13:50:00,MM00-00,138192626,225395820,0,0
2026-02-07 13:50:00,NN00-00,135394817,32247996,0,0
2026-02-07 13:50:00,OO00-00,513183720,469793030,46220,69331183
2026-02-07 13:50:00,PP00-00,135078312,81466907,0,0
2026-02-07 13:50:00,QQ00-00,99285170,139207554,0,0
2026-02-07 13:50:00,RR00-00,91607938,290311091,7122,10684064
2026-02-07 13:50:00,SS00-00,430617812,238697171,0,0
2026-02-07 13:50:00,TT00-00,377537172,65733914,30225,45338785
2026-02-07 13:50:00,UU00-00,49716883,340716822,0,0
2026-02-07 13:50:00,VV00-00,964867301,59650989,0,0
2026-02-07 13:50:00,WW00-00,262982287,111248496,0,0
2026-02-07 13:50:00,XX00-00,1250000000,109164939,0,0
2026-02-07 13:50:00,YY00-00,400080721,902632427,38352,57528135
2026-02-07 13:50:00,ZZ00-00,155259876,227660062,0,0
2026-02-07 13:55:00,AA00-00,151199909,514128094,0,0
2026-02-07 13:55:00,BB00-00,766858736,91983967,0,0
2026-02-07 13:55:00,CC00-00,84665349,586577956,0,0
2026-02-07 13:55:00,DD00-00,93123769,341694530,0,0
2026-02-07 13:55:00,EE00-00,199921514,77283006,0,0
2026-02-07 13:55:00,FF00-00,115405990,101111673,10337,15506778
2026-02-07 13:55:00,GG00-00,61551971,370979498,0,0
2026-02-07 13:55:00,HH00-00,282843638,152652060,0,0
2026-02-07 13:55:00,II00-00,193737029,15265160,0,0
2026-02-07 13:55:00,JJ00-00,438851966,139086994,0,0
2026-02-07 13:55:00,KK00-00,1250000000,198824215,0,0
2026-02-07 13:55:00,LL00-00,724667566,988609431,0,0
2026-02-07 13:55:00,MM00-00,132876633,247415435,0,0
2026-02-07 13:55:00,NN00-00,126425321,29830717,0,0
2026-02-07 13:55:00,OO00-00,501641364,434241937,0,0
2026-02-07 13:55:00,PP00-00,129689529,74022150,12043,18064856
2026-02-07 13:55:00,QQ00-00,96307017,152142814,0,0
2026-02-07 13:55:00,RR00-00,86245177,288975766,0,0
2026-02-07 13:55:00,SS00-00,403471839,253918630,0,0
2026-02-07 13:55:00,TT00-00,381381845,62476737,0,0
2026-02-07 13:55:00,UU00-00,45436436,334819412,0,0
2026-02-07 13:55:00,VV00-00,947106945,59016949,0,0
2026-02-07 13:55:00,WW00-00,269717150,106203430,33541,50311931
2026-02-07 13:55:00,XX00-00,1250000000,117045964,0,0
2026-02-07 13:55:00,YY00-00,373358380,986531534,0,0
2026-02-07 13:55:00,ZZ00-00,156874981,212450948,20264,30396907
2026-02-07 14:00:00,AA00-00,146757176,488285864,11837,17756214
2026-02-07 14:00:00,BB00-00,698873426,93014591,0,0
2026-02-07 14:00:00,CC00-00,83412683,605257184,0,0
2026-02-07 14:00:00,DD00-00,84858982,370111576,0,0
2026-02-07 14:00:00,EE00-00,218759598,76746464,0,0
2026-02-07 14:00:00,FF00-00,113857368,108821000,9876,14815451
2026-02-07 14:00:00,GG00-00,57119581,407180229,0,0
2026-02-07 14:00:00,HH00-00,295458824,146127091,0,0
2026-02-07 14:00:00,II00-00,212908928,13974817,0,0
2026-02-07 14:00:00,JJ00-00,402575181,143787999,0,0
2026-02-07 14:00:00,KK00-00,1195226135,190796949,0,0
2026-02-07 14:00:00,LL00-00,786226208,893547670,88944,133417084
2026-02-07 14:00:00,MM00-00,122709593,269160351,0,0
2026-02-07 14:00:00,NN00-00,133647402,28370384,0,0
2026-02-07 14:00:00,OO00-00,455202551,400463748,0,0
2026-02-07 14:00:00,PP00-00,138121276,79003338,0,0
2026-02-07 14:00:00,QQ00-00,92158372,148033193,0,0
2026-02-07 14:00:00,RR00-00,80706781,301736173,9136,13705115
2026-02-07 14:00:00,SS00-00,385861094,274685149,37841,56761755
2026-02-07 14:00:00,TT00-00,372800613,60908785,0,0
2026-02-07 14:00:00,UU00-00,43660403,331674714,0,0
