timestamp,id,limit_group,poi_code,new_pre_control_mbps_in,limit_mbps_in,new_volume_mbps_in,new_volume_mbps_out,new_dropped_mbps_in,cur_volume_mbps_in,cur_volume_mbps_out,new_volume_bytes_in,new_volume_bytes_out,cur_volume_bytes_in,cur_volume_bytes_out,limit_kbps_in,new_dropped_bytes_in,new_dropped_packets_in
2025-01-21 23:15:00,BB01-01-2015,BB01-01,2015,541.2,667.1,541.2,51.7,0.0,507.1,45.6,20293433059.0,1937792423.0,19015819149.0,1710855160.0,667128.0,0.0,0.0
2025-01-21 23:20:00,BB01-01-2015,BB01-01,2015,531.8,687.2,531.8,37.8,0.0,544.7,38.8,19940678569.0,1418102234.0,20424860686.0,1455950452.0,687177.0,0.0,0.0
2025-01-21 23:25:00,BB01-01-2015,BB01-01,2015,528.7,687.2,528.7,64.5,0.0,514.8,67.2,19825490462.0,2417432741.0,19305464531.0,2521023331.0,687177.0,0.0,0.0
2025-01-21 23:30:00,BB01-01-2015,BB01-01,2015,532.1,687.2,532.1,78.4,0.0,564.5,34.2,19953786732.0,2939996142.0,21167592249.0,1282940615.0,687177.0,0.0,0.0
2025-01-21 23:35:00,BB01-01-2015,BB01-01,2015,527.6,687.2,527.6,61.4,0.0,0.0,0.0,19785550257.0,2302840376.0,0.0,0.0,687177.0,0.0,0.0
2025-01-21 23:40:00,BB01-01-2015,BB01-01,2015,512.9,664.8,512.9,28.7,0.0,512.3,71.1,19234663444.0,1076513834.0,19211368624.0,2664909141.0,664801.0,0.0,0.0
2025-01-21 23:45:00,BB01-01-2015,BB01-01,2015,505.0,664.8,505.0,51.3,0.0,543.8,73.4,18937942719.0,1925535465.0,20391145002.0,2753137538.0,664801.0,0.0,0.0
2025-01-21 23:50:00,BB01-01-2015,BB01-01,2015,512.4,664.8,512.4,63.1,0.0,511.4,63.1,19214543999.0,2367902542.0,19178389467.0,2364936924.0,664801.0,0.0,0.0
2025-01-21 23:55:00,BB01-01-2015,BB01-01,2015,516.9,664.8,516.9,36.7,0.0,506.1,73.9,19382630286.0,1374543810.0,18978198990.0,2771366010.0,664801.0,0.0,0.0
2025-01-22 00:00:00,BB01-01-2015,BB01-01,2015,465.1,735.7,465.1,28.7,0.0,438.3,49.5,17442420649.0,1075164215.0,16435168095.0,1857576802.0,735749.0,0.0,0.0
2025-01-22 00:05:00,BB01-01-2015,BB01-01,2015,500.0,735.7,500.0,74.2,0.0,448.0,33.4,18749437639.0,2782996261.0,16799347985.0,1253678767.0,735749.0,0.0,0.0
2025-01-22 00:10:00,BB01-01-2015,BB01-01,2015,484.6,735.7,484.6,60.2,0.0,476.0,24.7,18172936476.0,2256864575.0,17849397244.0,926672835.0,735749.0,0.0,0.0
2025-01-22 00:15:00,BB01-01-2015,BB01-01,2015,435.0,735.7,435.0,58.7,0.0,471.8,27.2,16312997755.0,2202110221.0,17691733906.0,1020979703.0,735749.0,0.0,0.0
2025-01-22 00:20:00,BB01-01-2015,BB01-01,2015,485.0,712.0,485.0,60.8,0.0,439.8,64.5,18186795677.0,2280308203.0,16490691136.0,2420239991.0,712018.0,0.0,0.0
2025-01-22 00:25:00,BB01-01-2015,BB01-01,2015,486.9,712.0,486.9,32.7,0.0,506.4,68.7,18259295902.0,1226129655.0,18988692994.0,2577078376.0,712018.0,0.0,0.0
2025-01-22 00:30:00,BB01-01-2015,BB01-01,2015,462.3,712.0,462.3,68.0,0.0,448.8,29.6,17337468207.0,2548784260.0,16828624940.0,1109685745.0,712018.0,0.0,0.0
2025-01-22 00:35:00,BB01-01-2015,BB01-01,2015,437.3,712.0,437.3,34.2,0.0,480.0,38.5,16397755056.0,1283273278.0,17998381780.0,1443185780.0,712018.0,0.0,0.0
2025-01-22 00:40:00,BB01-01-2015,BB01-01,2015,472.8,721.3,472.8,42.8,0.0,459.3,59.5,17729850372.0,1603356684.0,17224684638.0,2232574119.0,721313.0,0.0,0.0
2025-01-22 00:45:00,BB01-01-2015,BB01-01,2015,472.4,721.3,472.4,40.4,0.0,463.7,27.3,17715871233.0,1515001412.0,17390006793.0,1022891090.0,721313.0,0.0,0.0
2025-01-22 00:50:00,BB01-01-2015,BB01-01,2015,446.1,721.3,446.1,52.4,0.0,445.7,35.5,16728772042.0,1965234312.0,16713619684.0,1331303022.0,721313.0,0.0,0.0
2025-01-22 00:55:00,BB01-01-2015,BB01-01,2015,438.3,721.3,438.3,60.2,0.0,458.0,33.0,16436725865.0,2258335657.0,17174401096.0,1236471806.0,721313.0,0.0,0.0
2025-01-22 01:00:00,BB01-01-2015,BB01-01,2015,470.5,738.8,470.5,62.2,0.0,418.3,56.7,17645117901.0,2334194168.0,15685568365.0,2126936161.0,738757.0,0.0,0.0
2025-01-22 01:05:00,BB01-01-2015,BB01-01,2015,467.1,738.8,467.1,43.3,0.0,478.4,65.2,17516164308.0,1624337657.0,17940956778.0,2443612184.0,738757.0,0.0,0.0
2025-01-22 01:10:00,BB01-01-2015,BB01-01,2015,462.7,738.8,462.7,44.2,0.0,470.4,54.6,17352948724.0,1656345204.0,17641670097.0,2047259372.0,738757.0,0.0,0.0
2025-01-22 01:15:00,BB01-01-2015,BB01-01,2015,470.6,738.8,470.6,31.1,0.0,495.6,39.9,17648789060.0,1164588270.0,18586267146.0,1494943526.0,738757.0,0.0,0.0
2025-01-22 01:20:00,BB01-01-2015,BB01-01,2015,446.5,701.0,446.5,56.4,0.0,455.1,26.6,16745493418.0,2114407276.0,17067539677.0,996294189.0,701028.0,0.0,0.0
2025-01-22 01:25:00,BB01-01-2015,BB01-01,2015,462.3,701.0,462.3,59.5,0.0,430.9,32.5,17337392512.0,2232030871.0,16157216792.0,1219552166.0,701028.0,0.0,0.0
2025-01-22 01:30:00,BB01-01-2015,BB01-01,2015,485.2,701.0,485.2,60.5,0.0,487.3,46.2,18195300411.0,2270468467.0,18274570581.0,1734008448.0,701028.0,0.0,0.0
2025-01-22 01:35:00,BB01-01-2015,BB01-01,2015,464.3,701.0,464.3,26.8,0.0,447.4,42.1,17412581677.0,1003475839.0,16778044491.0,1579789669.0,701028.0,0.0,0.0
2025-01-22 01:40:00,BB01-01-2015,BB01-01,2015,433.1,723.8,433.1,38.8,0.0,372.2,54.0,16241109040.0,1455863008.0,13957965567.0,2026366037.0,723836.0,0.0,0.0
2025-01-22 01:45:00,BB01-01-2015,BB01-01,2015,461.4,723.8,461.4,26.6,0.0,464.8,42.2,17303833436.0,996238512.0,17428729293.0,1583068786.0,723836.0,0.0,0.0
2025-01-22 01:50:00,BB01-01-2015,BB01-01,2015,447.3,723.8,447.3,55.3,0.0,474.6,63.0,16774397818.0,2072793464.0,17798852209.0,2363111522.0,723836.0,0.0,0.0
2025-01-22 01:55:00,BB01-01-2015,BB01-01,2015,478.9,723.8,478.9,60.8,0.0,481.0,43.2,17959421831.0,2278790704.0,18039344490.0,1618535495.0,723836.0,0.0,0.0
2025-01-22 02:00:00,BB01-01-2015,BB01-01,2015,480.1,721.7,480.1,50.8,0.0,433.0,32.5,18005236222.0,1903600991.0,16236007357.0,1217068279.0,721745.0,0.0,0.0
2025-01-22 02:05:00,BB01-01-2015,BB01-01,2015,433.4,721.7,433.4,30.2,0.0,465.0,66.6,16252805060.0,1131225536.0,17436169373.0,2498741126.0,721745.0,0.0,0.0
2025-01-22 02:10:00,BB01-01-2015,BB01-01,2015,490.5,721.7,490.5,35.4,0.0,466.5,28.2,18395291876.0,1328159451.0,17495418535.0,1058354565.0,721745.0,0.0,0.0
2025-01-22 02:15:00,BB01-01-2015,BB01-01,2015,446.3,721.7,446.3,62.8,0.0,467.4,52.9,16737156947.0,2353513123.0,17527131914.0,1985529818.0,721745.0,0.0,0.0
2025-01-22 02:20:00,BB01-01-2015,BB01-01,2015,509.4,743.2,509.4,28.3,0.0,439.8,50.1,19104350976.0,1059840191.0,16492815769.0,1877889873.0,743160.0,0.0,0.0
2025-01-22 02:25:00,BB01-01-2015,BB01-01,2015,471.5,743.2,471.5,35.1,0.0,461.5,65.4,17679483122.0,1317331979.0,17304408856.0,2451749978.0,743160.0,0.0,0.0
2025-01-22 02:30:00,BB01-01-2015,BB01-01,2015,443.2,743.2,443.2,26.4,0.0,478.8,47.8,16618233276.0,988600708.0,17953388055.0,1791069405.0,743160.0,0.0,0.0
2025-01-22 02:35:00,BB01-01-2015,BB01-01,2015,445.6,743.2,445.6,48.5,0.0,410.8,23.5,16710753385.0,1817671078.0,15404415644.0,882731303.0,743160.0,0.0,0.0
2025-01-22 02:40:00,BB01-01-2015,BB01-01,2015,480.8,679.4,480.8,50.2,0.0,453.1,57.7,18031168051.0,1881425593.0,16990626653.0,2165225063.0,679431.0,0.0,0.0
2025-01-22 02:45:00,BB01-01-2015,BB01-01,2015,463.4,679.4,463.4,55.9,0.0,476.1,27.5,17375965573.0,2096333245.0,17854480470.0,1029445809.0,679431.0,0.0,0.0
2025-01-22 02:50:00,BB01-01-2015,BB01-01,2015,470.3,679.4,470.3,39.8,0.0,490.0,37.6,17637063624.0,1492579308.0,18373718182.0,1409377090.0,679431.0,0.0,0.0
2025-01-22 02:55:00,BB01-01-2015,BB01-01,2015,510.7,679.4,510.7,40.7,0.0,488.5,41.1,19151855561.0,1525120194.0,18319532996.0,1542529538.0,679431.0,0.0,0.0
2025-01-22 03:00:00,BB01-01-2015,BB01-01,2015,456.1,707.1,456.1,44.1,0.0,474.8,52.8,17103092521.0,1654482581.0,17805468413.0,1980002311.0,707118.0,0.0,0.0
2025-01-22 03:05:00,BB01-01-2015,BB01-01,2015,474.0,707.1,474.0,45.6,0.0,495.7,33.8,17775855914.0,1711538968.0,18589999886.0,1267073601.0,707118.0,0.0,0.0
2025-01-22 03:10:00,BB01-01-2015,BB01-01,2015,506.2,707.1,506.2,62.7,0.0,475.5,65.8,18980899017.0,2351223002.0,17832032634.0,2467671091.0,707118.0,0.0,0.0
2025-01-22 03:15:00,BB01-01-2015,BB01-01,2015,479.0,707.1,479.0,50.5,0.0,400.7,52.4,17962441632.0,1894581891.0,15025810276.0,1966422042.0,707118.0,0.0,0.0
2025-01-22 03:20:00,BB01-01-2015,BB01-01,2015,434.6,743.2,434.6,21.8,0.0,443.2,61.6,16299069345.0,816570114.0,16620140122.0,2310956146.0,743242.0,0.0,0.0
2025-01-22 03:25:00,BB01-01-2015,BB01-01,2015,484.5,743.2,484.5,56.8,0.0,485.7,67.9,18170586995.0,2128734758.0,18215310879.0,2545803118.0,743242.0,0.0,0.0
2025-01-22 03:30:00,BB01-01-2015,BB01-01,2015,445.1,743.2,445.1,51.8,0.0,441.8,61.2,16692175613.0,1943090038.0,16569145635.0,2294508070.0,743242.0,0.0,0.0
2025-01-22 03:35:00,BB01-01-2015,BB01-01,2015,505.9,743.2,505.9,49.2,0.0,482.9,50.9,18969385954.0,1846397866.0,18107248410.0,1908990173.0,743242.0,0.0,0.0
2025-01-22 03:40:00,BB01-01-2015,BB01-01,2015,453.2,698.5,453.2,62.9,0.0,470.9,56.0,16993605983.0,2357131702.0,17660352703.0,2098787272.0,698491.0,0.0,0.0
2025-01-22 03:45:00,BB01-01-2015,BB01-01,2015,542.8,698.5,542.8,48.8,0.0,496.1,60.8,20354180653.0,1828436518.0,18603331422.0,2281305921.0,698491.0,0.0,0.0
2025-01-22 03:50:00,BB01-01-2015,BB01-01,2015,507.3,698.5,507.3,64.5,0.0,443.6,41.9,19023106848.0,2418219300.0,16634698523.0,1569873595.0,698491.0,0.0,0.0
2025-01-22 03:55:00,BB01-01-2015,BB01-01,2015,453.8,698.5,453.8,61.3,0.0,411.8,58.4,17016930424.0,2296914125.0,15441772552.0,2191138604.0,698491.0,0.0,0.0
2025-01-22 04:00:00,BB01-01-2015,BB01-01,2015,473.1,741.6,473.1,70.3,0.0,448.6,31.9,17740599639.0,2637654517.0,16822722813.0,1197662292.0,741626.0,0.0,0.0
2025-01-22 04:05:00,BB01-01-2015,BB01-01,2015,490.4,741.6,490.4,61.4,0.0,421.1,29.6,18390728720.0,2300779088.0,15792458442.0,1110005372.0,741626.0,0.0,0.0
2025-01-22 04:10:00,BB01-01-2015,BB01-01,2015,491.1,741.6,491.1,24.9,0.0,442.9,26.5,18417366919.0,933743531.0,16610277581.0,993648926.0,741626.0,0.0,0.0
2025-01-22 04:15:00,BB01-01-2015,BB01-01,2015,483.1,741.6,483.1,59.9,0.0,390.1,43.3,18114954938.0,2244391347.0,14627890123.0,1624956601.0,741626.0,0.0,0.0
2025-01-22 04:20:00,BB01-01-2015,BB01-01,2015,502.2,731.6,502.2,69.5,0.0,453.8,62.7,18832623652.0,2606141897.0,17017173118.0,2351608821.0,731553.0,0.0,0.0
2025-01-22 04:25:00,BB01-01-2015,BB01-01,2015,469.7,731.6,469.7,67.9,0.0,463.2,55.5,17614141292.0,2546637174.0,17371461391.0,2079923888.0,731553.0,0.0,0.0
2025-01-22 04:30:00,BB01-01-2015,BB01-01,2015,464.0,731.6,464.0,23.5,0.0,464.5,38.9,17398226123.0,881951044.0,17420520574.0,1457742814.0,731553.0,0.0,0.0
2025-01-22 04:35:00,BB01-01-2015,BB01-01,2015,464.4,731.6,464.4,48.5,0.0,475.8,54.0,17415912703.0,1819334259.0,17843930642.0,2025211150.0,731553.0,0.0,0.0
2025-01-22 04:40:00,BB01-01-2015,BB01-01,2015,492.9,699.3,492.9,46.9,0.0,460.7,38.1,18484026077.0,1758283837.0,17276816138.0,1429495879.0,699266.0,0.0,0.0
2025-01-22 04:45:00,BB01-01-2015,BB01-01,2015,481.3,699.3,481.3,68.2,0.0,438.8,28.4,18047121139.0,2558586941.0,16453397440.0,1066190885.0,699266.0,0.0,0.0
2025-01-22 04:50:00,BB01-01-2015,BB01-01,2015,479.5,699.3,479.5,65.0,0.0,481.8,27.0,17981790878.0,2438738925.0,18068511160.0,1010725168.0,699266.0,0.0,0.0
2025-01-22 04:55:00,BB01-01-2015,BB01-01,2015,491.4,699.3,491.4,49.1,0.0,469.6,38.5,18428538474.0,1841935682.0,17609517631.0,1445032483.0,699266.0,0.0,0.0
2025-01-22 05:00:00,BB01-01-2015,BB01-01,2015,424.2,678.3,424.2,53.5,0.0,451.9,25.3,15906553942.0,2005849226.0,16947881225.0,949149769.0,678285.0,0.0,0.0
2025-01-22 05:05:00,BB01-01-2015,BB01-01,2015,480.0,678.3,480.0,39.8,0.0,451.0,57.1,17999071858.0,1491286310.0,16912153245.0,2142358491.0,678285.0,0.0,0.0
2025-01-22 05:10:00,BB01-01-2015,BB01-01,2015,477.8,678.3,477.8,36.5,0.0,439.4,50.6,17918277040.0,1370483720.0,16475726550.0,1897449037.0,678285.0,0.0,0.0
2025-01-22 05:15:00,BB01-01-2015,BB01-01,2015,512.1,678.3,512.1,40.7,0.0,482.8,52.0,19203718594.0,1526181498.0,18104199751.0,1950232212.0,678285.0,0.0,0.0
2025-01-22 05:20:00,BB01-01-2015,BB01-01,2015,436.6,695.3,436.6,49.7,0.0,454.3,34.5,16370781658.0,1862522531.0,17037107360.0,1294500783.0,695277.0,0.0,0.0
2025-01-22 05:25:00,BB01-01-2015,BB01-01,2015,509.5,695.3,509.5,60.4,0.0,473.5,37.5,19105645092.0,2265439892.0,17756351100.0,1405986884.0,695277.0,0.0,0.0
2025-01-22 05:30:00,BB01-01-2015,BB01-01,2015,474.5,695.3,474.5,60.9,0.0,408.2,58.2,17793111528.0,2284870849.0,15307572016.0,2184137829.0,695277.0,0.0,0.0
2025-01-22 05:35:00,BB01-01-2015,BB01-01,2015,484.3,695.3,484.3,44.3,0.0,456.8,53.4,18160202587.0,1659955001.0,17131272494.0,2004100451.0,695277.0,0.0,0.0
2025-01-22 05:40:00,BB01-01-2015,BB01-01,2015,512.3,684.7,512.3,69.0,0.0,0.0,0.0,19212678083.0,2586559376.0,0.0,0.0,684684.0,0.0,0.0
2025-01-22 05:45:00,BB01-01-2015,BB01-01,2015,0.0,684.7,0.0,0.0,0.0,427.1,26.6,0.0,0.0,16015071137.0,997183396.0,684684.0,0.0,0.0
2025-01-22 05:50:00,BB01-01-2015,BB01-01,2015,482.2,684.7,482.2,62.3,0.0,436.8,60.9,18084090997.0,2337424928.0,16378474129.0,2282260432.0,684684.0,0.0,0.0
2025-01-22 05:55:00,BB01-01-2015,BB01-01,2015,478.5,684.7,478.5,24.4,0.0,470.7,50.3,17945070819.0,914997384.0,17649449810.0,1887844917.0,684684.0,0.0,0.0
2025-01-22 06:00:00,BB01-01-2015,BB01-01,2015,461.4,705.3,461.4,46.9,0.0,467.4,53.8,17303152432.0,1760447279.0,17525668240.0,2019079517.0,705294.0,0.0,0.0
2025-01-22 06:05:00,BB01-01-2015,BB01-01,2015,472.2,705.3,472.2,66.8,0.0,460.4,40.8,17707719016.0,2505092984.0,17266632448.0,1529809440.0,705294.0,0.0,0.0
2025-01-22 06:10:00,BB01-01-2015,BB01-01,2015,456.0,705.3,456.0,45.7,0.0,483.2,47.4,17100503556.0,1715512380.0,18120641552.0,1776520789.0,705294.0,0.0,0.0
2025-01-22 06:15:00,BB01-01-2015,BB01-01,2015,471.9,705.3,471.9,38.0,0.0,466.8,52.2,17696852203.0,1424939628.0,17503487368.0,1956495324.0,705294.0,0.0,0.0
2025-01-22 06:20:00,BB01-01-2015,BB01-01,2015,417.8,739.9,417.8,39.7,0.0,485.7,70.8,15668440582.0,1486980834.0,18211877529.0,2653125218.0,739858.0,0.0,0.0
2025-01-22 06:25:00,BB01-01-2015,BB01-01,2015,483.2,739.9,483.2,28.7,0.0,433.3,48.0,18120899713.0,1077339610.0,16249619385.0,1801851949.0,739858.0,0.0,0.0
2025-01-22 06:30:00,BB01-01-2015,BB01-01,2015,470.3,739.9,470.3,45.4,0.0,459.4,56.2,17635466728.0,1701743221.0,17225738228.0,2108333457.0,739858.0,0.0,0.0
2025-01-22 06:35:00,BB01-01-2015,BB01-01,2015,465.3,739.9,465.3,45.2,0.0,456.2,36.3,17448393066.0,1694356704.0,17107878040.0,1360481908.0,739858.0,0.0,0.0
2025-01-22 06:40:00,BB01-01-2015,BB01-01,2015,478.5,711.0,478.5,48.2,0.0,426.6,27.1,17944404229.0,1808442234.0,15996986050.0,1016055672.0,710986.0,0.0,0.0
2025-01-22 06:45:00,BB01-01-2015,BB01-01,2015,439.5,711.0,439.5,29.0,0.0,494.4,71.1,16483114384.0,1086964821.0,18540963030.0,2666999831.0,710986.0,0.0,0.0
2025-01-22 06:50:00,BB01-01-2015,BB01-01,2015,519.1,711.0,519.1,56.8,0.0,443.9,29.0,19467284567.0,2129446958.0,16646764977.0,1089089643.0,710986.0,0.0,0.0
2025-01-22 06:55:00,BB01-01-2015,BB01-01,2015,471.2,711.0,471.2,30.7,0.0,463.3,41.4,17671386899.0,1149700914.0,17372027172.0,1552587700.0,710986.0,0.0,0.0
2025-01-22 07:00:00,BB01-01-2015,BB01-01,2015,470.4,706.6,470.4,52.7,0.0,443.5,41.1,17638546736.0,1977221872.0,16629588874.0,1541431188.0,706582.0,0.0,0.0
2025-01-22 07:05:00,BB01-01-2015,BB01-01,2015,451.2,706.6,451.2,33.7,0.0,480.5,66.7,16918271474.0,1263129591.0,18018684644.0,2501281304.0,706582.0,0.0,0.0
2025-01-22 07:10:00,BB01-01-2015,BB01-01,2015,474.7,706.6,474.7,60.8,0.0,449.0,57.0,17801608265.0,2280440677.0,16839237184.0,2135902735.0,706582.0,0.0,0.0
2025-01-22 07:15:00,BB01-01-2015,BB01-01,2015,507.1,706.6,507.1,44.8,0.0,449.1,39.5,19016820144.0,1680998382.0,16840925241.0,1481048683.0,706582.0,0.0,0.0
2025-01-22 07:20:00,BB01-01-2015,BB01-01,2015,499.0,690.9,499.0,29.6,0.0,455.7,25.9,18713967098.0,1110501183.0,17089142435.0,971821485.0,690909.0,0.0,0.0
2025-01-22 07:25:00,BB01-01-2015,BB01-01,2015,495.0,690.9,495.0,26.9,0.0,457.4,38.1,18562266477.0,1007720870.0,17151213321.0,1429808611.0,690909.0,0.0,0.0
2025-01-22 07:30:00,BB01-01-2015,BB01-01,2015,488.0,690.9,488.0,56.8,0.0,443.3,23.1,18299388681.0,2130311909.0,16622492305.0,864433421.0,690909.0,0.0,0.0
2025-01-22 07:35:00,BB01-01-2015,BB01-01,2015,466.9,690.9,466.9,68.7,0.0,438.5,48.4,17508628721.0,2576993671.0,16442918644.0,1813920945.0,690909.0,0.0,0.0
2025-01-22 07:40:00,BB01-01-2015,BB01-01,2015,441.4,718.3,441.4,49.7,0.0,444.1,24.6,16553586051.0,1864434257.0,16652289860.0,922216491.0,718345.0,0.0,0.0
2025-01-22 07:45:00,BB01-01-2015,BB01-01,2015,471.3,718.3,471.3,65.4,0.0,453.1,48.0,17673989954.0,2452407583.0,16991237436.0,1799642788.0,718345.0,0.0,0.0
2025-01-22 07:50:00,BB01-01-2015,BB01-01,2015,470.9,718.3,470.9,63.5,0.0,463.1,55.9,17657958411.0,2382785370.0,17368026488.0,2095406921.0,718345.0,0.0,0.0
2025-01-22 07:55:00,BB01-01-2015,BB01-01,2015,501.7,718.3,501.7,45.8,0.0,448.2,44.8,18812602233.0,1718234471.0,16806869552.0,1680437697.0,718345.0,0.0,0.0
2025-01-22 08:00:00,BB01-01-2015,BB01-01,2015,484.7,707.1,484.7,58.8,0.0,432.0,31.2,18175168578.0,2206267288.0,16201446464.0,1170353379.0,707114.0,0.0,0.0
2025-01-22 08:05:00,BB01-01-2015,BB01-01,2015,516.0,707.1,516.0,40.8,0.0,430.9,52.1,19349136252.0,1529567433.0,16159806201.0,1952489745.0,707114.0,0.0,0.0
2025-01-22 08:10:00,BB01-01-2015,BB01-01,2015,506.7,707.1,506.7,43.4,0.0,438.1,48.0,19002681878.0,1629230426.0,16430232027.0,1801447944.0,707114.0,0.0,0.0
2025-01-22 08:15:00,BB01-01-2015,BB01-01,2015,468.3,707.1,468.3,53.9,0.0,466.9,62.3,17560002407.0,2022301472.0,17509831830.0,2335238555.0,707114.0,0.0,0.0
2025-01-22 08:20:00,BB01-01-2015,BB01-01,2015,437.3,728.6,437.3,28.2,0.0,479.9,58.7,16398714432.0,1059240487.0,17996836853.0,2201113204.0,728577.0,0.0,0.0
2025-01-22 08:25:00,BB01-01-2015,BB01-01,2015,513.2,728.6,513.2,48.8,0.0,435.7,34.8,19244228700.0,1829101062.0,16338331120.0,1303947710.0,728577.0,0.0,0.0
2025-01-22 08:30:00,BB01-01-2015,BB01-01,2015,513.3,728.6,513.3,42.4,0.0,471.1,48.1,19250169243.0,1590784331.0,17665357464.0,1803319873.0,728577.0,0.0,0.0
2025-01-22 08:35:00,BB01-01-2015,BB01-01,2015,449.8,728.6,449.8,27.4,0.0,470.6,54.4,16866347685.0,1025696528.0,17648357321.0,2041333145.0,728577.0,0.0,0.0
2025-01-22 08:40:00,BB01-01-2015,BB01-01,2015,518.6,711.2,518.6,65.5,0.0,504.7,43.3,19448196097.0,2457568643.0,18925126137.0,1623188876.0,711223.0,0.0,0.0
2025-01-22 08:45:00,BB01-01-2015,BB01-01,2015,493.0,711.2,493.0,65.4,0.0,516.6,55.9,18485711745.0,2451743986.0,19374121173.0,2095312233.0,711223.0,0.0,0.0
2025-01-22 08:50:00,BB01-01-2015,BB01-01,2015,488.8,711.2,488.8,45.7,0.0,489.0,28.9,18328382090.0,1714825161.0,18337581764.0,1082366574.0,711223.0,0.0,0.0
2025-01-22 08:55:00,BB01-01-2015,BB01-01,2015,524.2,711.2,524.2,61.6,0.0,481.9,69.1,19658484060.0,2311840794.0,18072543793.0,2590765825.0,711223.0,0.0,0.0
2025-01-22 09:00:00,BB01-01-2015,BB01-01,2015,519.0,686.8,519.0,63.8,0.0,479.1,43.0,19463492097.0,2391995887.0,17968081636.0,1611116654.0,686774.0,0.0,0.0
2025-01-22 09:05:00,BB01-01-2015,BB01-01,2015,503.9,686.8,503.9,29.9,0.0,451.7,65.1,18896297826.0,1122871094.0,16937707938.0,2442709283.0,686774.0,0.0,0.0
2025-01-22 09:10:00,BB01-01-2015,BB01-01,2015,501.0,686.8,501.0,61.4,0.0,443.6,58.5,18788610928.0,2301196480.0,16633604587.0,2195331977.0,686774.0,0.0,0.0
2025-01-22 09:15:00,BB01-01-2015,BB01-01,2015,505.8,686.8,505.8,60.4,0.0,435.5,49.6,18968631657.0,2263645249.0,16331185452.0,1859701676.0,686774.0,0.0,0.0
2025-01-22 09:20:00,BB01-01-2015,BB01-01,2015,483.3,684.0,483.3,49.0,0.0,475.8,51.2,18124119423.0,1839259726.0,17842277512.0,1920104360.0,683973.0,0.0,0.0
2025-01-22 09:25:00,BB01-01-2015,BB01-01,2015,493.0,684.0,493.0,73.8,0.0,456.7,57.4,18489095877.0,2767512142.0,17124799235.0,2152052598.0,683973.0,0.0,0.0
2025-01-22 09:30:00,BB01-01-2015,BB01-01,2015,474.7,684.0,474.7,52.8,0.0,493.3,36.5,17800773869.0,1980336765.0,18497114771.0,1368691538.0,683973.0,0.0,0.0
2025-01-22 09:35:00,BB01-01-2015,BB01-01,2015,489.9,684.0,489.9,60.1,0.0,451.4,57.8,18370797403.0,2253617605.0,16927571613.0,2168734104.0,683973.0,0.0,0.0
2025-01-22 09:40:00,BB01-01-2015,BB01-01,2015,490.9,666.7,490.9,62.6,0.0,484.3,68.6,18409735364.0,2348287204.0,18162987590.0,2571141563.0,666715.0,0.0,0.0
2025-01-22 09:45:00,BB01-01-2015,BB01-01,2015,486.5,666.7,486.5,56.1,0.0,463.1,64.6,18243484697.0,2104810121.0,17365711008.0,2423308919.0,666715.0,0.0,0.0
2025-01-22 09:50:00,BB01-01-2015,BB01-01,2015,506.7,666.7,506.7,63.9,0.0,451.0,27.3,19002540791.0,2394835571.0,16912684787.0,1023415325.0,666715.0,0.0,0.0
2025-01-22 09:55:00,BB01-01-2015,BB01-01,2015,497.9,666.7,497.9,59.0,0.0,465.8,49.2,18672217582.0,2210750746.0,17465981121.0,1844246115.0,666715.0,0.0,0.0
2025-01-22 10:00:00,BB01-01-2015,BB01-01,2015,519.6,666.5,519.6,26.4,0.0,471.5,36.0,19485253631.0,991788289.0,17682810109.0,1350120894.0,666469.0,0.0,0.0
2025-01-22 10:05:00,BB01-01-2015,BB01-01,2015,471.6,666.5,471.6,28.9,0.0,487.8,51.8,17686365361.0,1084650106.0,18293421122.0,1942939886.0,666469.0,0.0,0.0
2025-01-22 10:10:00,BB01-01-2015,BB01-01,2015,509.6,666.5,509.6,72.6,0.0,476.8,44.0,19110006957.0,2724340647.0,17878191361.0,1648928257.0,666469.0,0.0,0.0
2025-01-22 10:15:00,BB01-01-2015,BB01-01,2015,517.8,666.5,517.8,38.1,0.0,471.7,67.4,19416120126.0,1428877106.0,17687739588.0,2527215046.0,666469.0,0.0,0.0
2025-01-22 10:20:00,BB01-01-2015,BB01-01,2015,509.8,663.4,509.8,43.5,0.0,476.8,29.7,19115817378.0,1631636856.0,17879339187.0,1115031212.0,663449.0,0.0,0.0
2025-01-22 10:25:00,BB01-01-2015,BB01-01,2015,515.5,663.4,515.5,66.4,0.0,412.7,26.9,19332093818.0,2488986913.0,15475870572.0,1009944942.0,663449.0,0.0,0.0
2025-01-22 10:30:00,BB01-01-2015,BB01-01,2015,484.7,663.4,484.7,44.0,0.0,491.1,55.5,18175938069.0,1648806582.0,18415256957.0,2081096260.0,663449.0,0.0,0.0
2025-01-22 10:35:00,BB01-01-2015,BB01-01,2015,533.2,663.4,533.2,68.5,0.0,502.9,38.8,19994202859.0,2569617003.0,18857864142.0,1455954734.0,663449.0,0.0,0.0
2025-01-22 10:40:00,BB01-01-2015,BB01-01,2015,542.7,672.8,542.7,64.3,0.0,495.0,69.9,20351378391.0,2410800671.0,18563180963.0,2619982000.0,672773.0,0.0,0.0
